"","1.X","1.Y","2.X","2.Y","3.X","3.Y","4.X","4.Y","5.X","5.Y","6.X","6.Y","7.X","7.Y","8.X","8.Y","9.X","9.Y","10.X","10.Y","11.X","11.Y","12.X","12.Y","13.X","13.Y","14.X","14.Y","15.X","15.Y","16.X","16.Y","17.X","17.Y","18.X","18.Y","19.X","19.Y","20.X","20.Y","21.X","21.Y","22.X","22.Y","23.X","23.Y","24.X","24.Y","25.X","25.Y","26.X","26.Y","27.X","27.Y","28.X","28.Y","29.X","29.Y","30.X","30.Y","31.X","31.Y","32.X","32.Y","33.X","33.Y","34.X","34.Y","35.X","35.Y","36.X","36.Y","37.X","37.Y","38.X","38.Y","39.X","39.Y","40.X","40.Y","41.X","41.Y","42.X","42.Y","43.X","43.Y","44.X","44.Y","45.X","45.Y","46.X","46.Y","47.X","47.Y","48.X","48.Y","49.X","49.Y","50.X","50.Y","51.X","51.Y","52.X","52.Y","53.X","53.Y","54.X","54.Y","55.X","55.Y","56.X","56.Y","57.X","57.Y","58.X","58.Y","59.X","59.Y","60.X","60.Y","61.X","61.Y","62.X","62.Y","63.X","63.Y","64.X","64.Y","65.X","65.Y","66.X","66.Y","67.X","67.Y","68.X","68.Y","69.X","69.Y","70.X","70.Y","71.X","71.Y","72.X","72.Y","73.X","73.Y","74.X","74.Y","75.X","75.Y","76.X","76.Y","77.X","77.Y","78.X","78.Y","79.X","79.Y","80.X","80.Y","81.X","81.Y","82.X","82.Y","83.X","83.Y","84.X","84.Y","85.X","85.Y","86.X","86.Y","87.X","87.Y","88.X","88.Y","89.X","89.Y","90.X","90.Y"
"MathTeg01",0.10711938537876,0.0692409993557333,0.109639116955613,0.0616582679566681,0.109736480116671,0.0538506921074954,0.109003885828489,0.0459664898053416,0.108170395575854,0.0373096379963373,0.107603417379969,0.0283571997724766,0.106145392713507,0.0193594918371096,0.10493318328201,0.010288791450985,0.103165916399523,0.00167008575145841,0.101587816947487,-0.00619902644836084,0.099744276303795,-0.0139271010460989,0.098030985947915,-0.021121659790393,0.097940165362115,-0.0281835924889976,0.0954423577089964,-0.0346364294138953,0.0923379809265088,-0.0412442697041072,0.0884413799577318,-0.0473418320876486,0.0834185415620754,-0.0533993304306741,0.0782652581467693,-0.0600959266088072,0.0727674461285058,-0.0667126400610332,0.0671021208028453,-0.0734588798417813,0.0614944363309664,-0.0801711712328484,0.055652455254241,-0.0865753974811426,0.0489074106711574,-0.0920810661748493,0.0419940396380924,-0.0971938652104028,0.03498009747166,-0.10184254432023,0.0274968433989338,-0.105344630099356,0.019915453544687,-0.108232260188667,0.0129832435198508,-0.112085916665802,0.00568572621176576,-0.11470910635725,-0.00190762582304227,-0.115669210409415,-0.0096991342265961,-0.114405553961192,-0.0178120462850817,-0.113923657269943,-0.0260058375172514,-0.112360911983345,-0.0342415239854479,-0.11047243558992,-0.0425022894870628,-0.107374946130763,-0.0501857964075079,-0.102956679521235,-0.0569026790582653,-0.0966188939539019,-0.0649425338628658,-0.0912711765112745,-0.0724601144289274,-0.084990762771841,-0.0777764513683946,-0.0764827283933402,-0.0829545003243277,-0.066987655292105,-0.0868772217811064,-0.0563966267454694,-0.0898843796200304,-0.0453925427194922,-0.093106876714179,-0.0346832624593352,-0.0957458416253793,-0.0244885710714284,-0.0976350083250639,-0.0149654670274537,-0.09884249865361,-0.00559835251147468,-0.0990280835512861,0.0032493142868072,-0.100800014910557,0.0107616788016811,-0.105715716596088,0.0160619316248138,-0.111280706886907,0.0202987247666131,-0.112965945569088,0.0252784000580844,-0.109035438251962,0.0311160601551349,-0.104430727803956,0.0366011654038871,-0.102300050698653,0.0417878595925152,-0.101680131765001,0.0471106457078028,-0.101991126337926,0.0514111408234863,-0.100024805896,0.0563145664382105,-0.097458177421572,0.0599284534323326,-0.0947925924130719,0.0615207430950185,-0.0920151950505365,0.0632048187305997,-0.0891652037963871,0.0644555018960658,-0.0863789145230514,0.0664051275331069,-0.0852546189012578,0.0696633645685675,-0.0839861918286793,0.0743906364777218,-0.0830279105353497,0.0804844654495627,-0.0809435595066069,0.0884956148405719,-0.0771285445584207,0.0978853803233074,-0.0697873333846017,0.104973453485363,-0.0605862726353018,0.109088662882458,-0.0508025949864028,0.106706868899881,-0.0409439779855561,0.101536081588667,-0.0327899374596796,0.0984960439284093,-0.0269853396531616,0.096030314510094,-0.0212261878169073,0.0927806576239482,-0.0139324849296767,0.087869339463042,-0.00599435967781415,0.0807534565269417,0.00459879905924266,0.0726076213729782,0.0171584785040562,0.0630676401658135,0.0303338297993059,0.0536674305992733,0.0408674318446595,0.0465336467635237,0.0485326024434592,0.0423134881468815,0.0546719282871182,0.0426121867000435,0.0596797191089719,0.0440389070598221,0.0642482111297889,0.0479470810892674,0.0709837483134729,0.0532437497691913,0.0799474493964679,0.0582847769516534,0.087574726488851,0.0613058387992832,0.0969802752772148,0.0647904787830435,0.104344459154928,0.0688689190022374
"MathTeg02",0.113203706849162,0.0635598156459109,0.112321375520817,0.0569656546657666,0.111212373401077,0.0511955099887808,0.110370485491083,0.0455352759989618,0.109537485920458,0.039019489870646,0.108177970684617,0.0318163945884332,0.107047100238868,0.0239905833292882,0.105781322652431,0.0157364771108471,0.104111502120974,0.00759259809598746,0.101946546702732,-1.79942670594123e-05,0.100088976352951,-0.00783165636105322,0.0981022189268398,-0.0151020975836859,0.0953777340171651,-0.0219567859279564,0.0916445834228461,-0.0282764783345149,0.0867388255682559,-0.0341206117030934,0.0829041423161464,-0.0406655670377025,0.0780722540382071,-0.0471113692309404,0.0723068044178821,-0.0533304766930328,0.0673798303605182,-0.0604166393378627,0.0621363880400198,-0.0675306011155365,0.0561391176760089,-0.0738884514651504,0.0500480319364723,-0.080162636479754,0.0432677228349453,-0.0857654184282485,0.0361399299452422,-0.090777445802924,0.028916105402153,-0.0954292402213194,0.021758110725815,-0.0998574697931073,0.014192736339305,-0.103209465609599,0.00667411065377372,-0.106443890194027,-0.00124559542036388,-0.108449159747387,-0.00923026098751522,-0.110058046580868,-0.0169490729396407,-0.111865288127498,-0.0246706670713322,-0.112128100015314,-0.032311791100541,-0.111450902902327,-0.0396983825192107,-0.1105713481801,-0.0465560570924393,-0.107008561141219,-0.0532341285418383,-0.102287544255151,-0.0603925738885961,-0.097648186159334,-0.0677413692153625,-0.0927283520994278,-0.0748846627081096,-0.0872581062227689,-0.0808422616391404,-0.0806186592213835,-0.0861710306989019,-0.0729037101292962,-0.0919174829187258,-0.0652025037254421,-0.0964424546171456,-0.056874150972862,-0.0998866545717494,-0.0481952057014673,-0.102832712555761,-0.0397728662094117,-0.106027934759398,-0.0320361385682008,-0.107933216158117,-0.0238227846432979,-0.108865158175706,-0.0154448253184504,-0.109795034496401,-0.00733417011790232,-0.110861973362967,0.000187844853131178,-0.109830637301692,0.00797198496481187,-0.108948633237404,0.0155199030415398,-0.109038312742385,0.0230970252715298,-0.107134696518603,0.0294466583900324,-0.104708876967731,0.0337710656448316,-0.10170128845071,0.0372455765044236,-0.0996968299010125,0.0402045582950703,-0.0967157732017739,0.0433409884067596,-0.0930373927889335,0.0445939063263566,-0.0899482844894972,0.0447204876686071,-0.0869953830821934,0.0461835954728313,-0.0838808671644129,0.0475473209432845,-0.0806801978689572,0.050529975225473,-0.0772637425157164,0.0541655425833283,-0.0739291011639332,0.0601193405212194,-0.0690235121733249,0.066507068855686,-0.0650255411623814,0.0761793517335988,-0.0571952660957862,0.0857942562447487,-0.0445606647513196,0.0913312377817277,-0.0319750502452205,0.0979535673346025,-0.0212957787289442,0.101291624485945,-0.0119118690875568,0.0970374392967397,-0.00372566910948598,0.0952467979000164,0.00255338079090294,0.0938874674761746,0.00892331987971935,0.0927633740902236,0.0161944223706409,0.0911487745421278,0.0238905083950283,0.0880771137870664,0.0329317721120928,0.0838839369724311,0.0434130530550366,0.0791185166702608,0.0534960291324999,0.0732537765258162,0.0620076984320965,0.0700694470342835,0.0689973335240951,0.0707005557577091,0.07420279105765,0.0724287996106084,0.0789486322814198,0.072810125907289,0.0834931308641347,0.0748535984735324,0.0885177609700667,0.0773646297265647,0.0935374904312588,0.0736637122286501,0.0975669539578318,0.0685371748810073,0.104419908307247,0.064540941802601,0.110925685030273,0.0631945112919485
"MathTeg03",0.103342241208404,0.0640043773604885,0.105197388329722,0.056622306479007,0.107445450558518,0.0492149076806091,0.108683197728523,0.0421534409810226,0.108304856403448,0.0342798357236938,0.108029162481135,0.0259014898876724,0.107588133455772,0.0173402340839701,0.107026210444381,0.00871226119984656,0.105606967907196,0.000508639679059933,0.104602237213286,-0.00714333615101241,0.102277175005415,-0.0144837940119369,0.101199042393375,-0.021571441488609,0.0994926945667594,-0.02835487525505,0.0970050707848859,-0.0346994268673684,0.0930519871441013,-0.0403792014914736,0.0908718026474652,-0.0468051086139041,0.0862493555481681,-0.0523416469102754,0.0815928876303692,-0.0585768490035578,0.0763629984044096,-0.0646338147004994,0.0713367600508795,-0.0711341615596438,0.066056849564757,-0.0772477492646118,0.0612565615784889,-0.0835558243793686,0.0546359577020086,-0.0880194931556016,0.048058302646255,-0.0927063084519074,0.0416259099504226,-0.0974706989384223,0.0348503541321368,-0.10146711977004,0.0279078866468573,-0.104855141687819,0.0209954695348105,-0.107861909167073,0.0135774335848246,-0.108916120556087,0.00567546773989383,-0.107524103317912,-0.00274537784913808,-0.107092722378049,-0.0114228910051614,-0.106599957491063,-0.0202656994186586,-0.105676529347425,-0.0290412870599733,-0.104087729711311,-0.037676375233147,-0.100304014635783,-0.0460222414280178,-0.0951943669000758,-0.0545533595003746,-0.0897782827728888,-0.0629815626894268,-0.0837010004073045,-0.0704363482759125,-0.0760960319231756,-0.077071787478566,-0.0677245434864363,-0.0836177679933754,-0.0588213953220457,-0.0890722385412349,-0.0490359158006106,-0.0926771466160699,-0.0384739184923505,-0.0969239467605474,-0.0285181265027169,-0.101711811858965,-0.0196349072305988,-0.104378177969963,-0.0107449397694957,-0.106227842958725,-0.00179741419873305,-0.106130546374303,0.00705504936350399,-0.106861957830266,0.0151116393572461,-0.110713792084712,0.0217037180618669,-0.115183743619082,0.0278465403601853,-0.117872683025894,0.0334854113887023,-0.117923158152814,0.0390844821113432,-0.116285269493912,0.0438542258203934,-0.113289648866593,0.0470335872727624,-0.109398037792876,0.0498640128645621,-0.106423881833485,0.052165020077528,-0.102850557977648,0.0549752166904612,-0.099104214347627,0.0567353626931342,-0.0961599783654533,0.0577585894873772,-0.0932966435559237,0.059005531960072,-0.0907129127774851,0.0605418547431164,-0.0875277000915442,0.0620110184120494,-0.0843907569493734,0.0636872907272301,-0.0811775725179016,0.0670311781758541,-0.078586701046368,0.0717856271023538,-0.0739261979868342,0.0773791908135105,-0.0664229351446484,0.083786231156825,-0.0563150552802752,0.0886201365859938,-0.0442928485321744,0.0895251292160583,-0.0330826830881708,0.0857131749810317,-0.023490172593815,0.0818927091537072,-0.0179546244329643,0.0815044349659982,-0.0156677647973955,0.0862419574571809,-0.0108733700510843,0.09009220517955,-0.004341963046731,0.0933327688771953,0.00398520612805738,0.093945039826237,0.0144081133698259,0.0925041138869829,0.0255933139671215,0.0855095387738371,0.0375597457863372,0.076478479049627,0.0469592313520937,0.0680642254289937,0.0550617324986143,0.063609513633501,0.0616564770669493,0.0630036583015031,0.0671331830671249,0.0635071636386345,0.0728017210075164,0.0633848657036475,0.0795976769231451,0.0660298966632809,0.0876855807231324,0.0675104512853979,0.0937802158850555,0.0675518803565046,0.0999661053934146,0.0673258062676765,0.103274283095836,0.0660761791871695
"MathTeg04",0.110824595381482,0.0720346238842536,0.111271616771947,0.0642456108061461,0.111719249460965,0.0562925268688369,0.11100362766451,0.0484859357013644,0.110257879710369,0.0400392830124365,0.110383971165786,0.0313632244516681,0.110370946594635,0.0226249218726944,0.109307981863371,0.0139476403436316,0.107383645010018,0.0056753671155762,0.10522243954955,-0.00189919533264203,0.102254004271278,-0.00932348758337434,0.099310552788418,-0.0164746867245117,0.0961065714040004,-0.023345058662937,0.092767300462901,-0.0301068664300587,0.0896459684303176,-0.0371419743325669,0.0861903977654682,-0.0437832026958143,0.081754595222219,-0.0502854970217624,0.0761296999367718,-0.0563867386455886,0.0710097470003757,-0.0630117137214916,0.0655450318903981,-0.0695097200142125,0.0603475673399145,-0.0760034814183611,0.0546618727902904,-0.0818561858314662,0.0484394781251494,-0.0869612053471948,0.0410315944935596,-0.09014253246756,0.0337186034289288,-0.0937365816730755,0.0261781510124968,-0.0967448725043771,0.0181789727243086,-0.0982520224432065,0.0103372530879012,-0.100428088681096,0.00270866039068422,-0.103376519017266,-0.00550922361018887,-0.104006063943704,-0.01392574062527,-0.103940805534376,-0.0223946922204788,-0.102684386117738,-0.0310690745483994,-0.101977913413674,-0.0397024451090222,-0.101045523987412,-0.048484288771394,-0.0998606435545017,-0.0568067724427208,-0.0975349629705353,-0.0644655054873153,-0.0934652633051336,-0.0716092321000741,-0.0879920251728525,-0.0793881656596302,-0.083186507662506,-0.0859372796987012,-0.0770965193779408,-0.0923712441637447,-0.0706736921847542,-0.0972306914489824,-0.0627687167602996,-0.102206799266577,-0.0551086148722121,-0.105681590904884,-0.0470756407952726,-0.106070012129975,-0.0382405109510931,-0.107117405151911,-0.0296341616007071,-0.110382027648045,-0.02120995854937,-0.111257219493413,-0.0122229907132394,-0.110844544633964,-0.00340086037607934,-0.109551577929518,0.00467135427144735,-0.109224422695356,0.0126844416872033,-0.111097411302011,0.0198833586216211,-0.113161990273821,0.026585833189785,-0.112322818083826,0.0322145780152143,-0.108985880157513,0.0357859672021578,-0.108681100308948,0.0405244725129012,-0.108027180344082,0.0444356659664868,-0.105764621878216,0.0486044057006098,-0.102206123697426,0.0505610285554086,-0.0989151192625689,0.050737422469934,-0.0954646176543269,0.0509871616984321,-0.0921651222893139,0.0509798008904535,-0.0888123785341329,0.0521913375104263,-0.0861964428615938,0.0548696227047491,-0.0836011102096833,0.0595469928845588,-0.0797647138534121,0.0648606015396019,-0.0737367651207802,0.0718166190007523,-0.0638807728278414,0.0796219126338179,-0.0518107668888906,0.0872539583018737,-0.0402480985751029,0.0948807037905725,-0.0284920280695771,0.0949306492302926,-0.0173118290888135,0.0916641064632511,-0.00855301971097431,0.0897172934468697,-0.00197013054316626,0.0884865971032374,0.00461142451201031,0.0872710368202844,0.0120121162693794,0.0847265838225334,0.0198390237127008,0.0804904956877407,0.0296741435366373,0.0761060700999505,0.0405464385538412,0.0699758528902747,0.050922717850301,0.0624787366091897,0.0587259679544563,0.055920977667764,0.0647841973242707,0.0520699076344603,0.0696585904335011,0.0514275715509456,0.0738049927847803,0.0524212618049696,0.0781317255199415,0.0548476710949084,0.0844909385347497,0.0571171833450716,0.0914350363891642,0.0605187323992835,0.096006173773772,0.0644479791895387,0.102362844748661,0.0687863914539846,0.108400633111291,0.0721373554619217
"MathTeg05",0.108266168367157,0.0715564290433876,0.107962509593405,0.0653080933460212,0.10709371048372,0.0582716871957805,0.106703867744706,0.0509252878343321,0.105631387140356,0.0427426535474798,0.105843723897068,0.0341188482678794,0.106266170623297,0.0253603899720098,0.106305761217328,0.0166539624928761,0.104436759877815,0.00845546442779366,0.103155698839211,0.000718043325677948,0.100862877023477,-0.00683885274227218,0.0981578020086596,-0.01390092013887,0.0962338367347913,-0.0210450075314196,0.0929618661249817,-0.0276031261483586,0.0892701398881714,-0.0341709957076675,0.08696242584744,-0.0412052336517119,0.083663910063636,-0.0482048402163218,0.0788722061194204,-0.0547110966093881,0.073640480269709,-0.0610810806724499,0.068552978844565,-0.0677894561475133,0.0622971849154198,-0.0733830381726916,0.0556931079111768,-0.0787690614775801,0.0486938842056825,-0.0839187947282833,0.0414194592763654,-0.0885924149813866,0.0336173998240399,-0.0922449354308974,0.0253384160024913,-0.0949093614559938,0.0173187471240788,-0.0982262740430201,0.00958565698780211,-0.102123953000171,0.00141286382512837,-0.104963946328409,-0.00696431085058954,-0.106916280525032,-0.0155324876355703,-0.107283760979711,-0.024006833576042,-0.108129289666882,-0.0324003483665312,-0.107637234782119,-0.0406184503271783,-0.106065657431702,-0.0488567852810632,-0.103355142809417,-0.056707541328588,-0.0996404464475601,-0.0641477158377226,-0.0951030270659722,-0.0703213218526146,-0.088337696433429,-0.0775965274135341,-0.0822062846736276,-0.0842148396316185,-0.0754987734651729,-0.0897445390930327,-0.0674483889222246,-0.0939123939935729,-0.0581638894902256,-0.0979401591254284,-0.048817545268881,-0.103130626017995,-0.0403443363254656,-0.106006329913008,-0.0313439468494497,-0.108064780766026,-0.0226018480867918,-0.109762506777726,-0.0137529362203429,-0.111052405868572,-0.00511137081589421,-0.111534052509319,0.00306207926110982,-0.113640823507041,0.0101459731219921,-0.11661733598401,0.0167512546405007,-0.116060884912227,0.0236030348741445,-0.114992540590326,0.0306360805718715,-0.113832354646187,0.036463439355535,-0.111291482972789,0.0400917431651601,-0.107408605826614,0.0426847594925502,-0.104307112360602,0.0445810353435354,-0.100899626197265,0.0472967124341151,-0.0978594787447962,0.0496064368644712,-0.0957360751638738,0.0512531055534317,-0.0933602246144652,0.0526130829819937,-0.0913069106762481,0.0543331198349024,-0.0891981310766629,0.0570368700753556,-0.0869465406748324,0.060117615100735,-0.0832330897583259,0.0638001027593615,-0.0786628650644303,0.0675206789192931,-0.0718891208825695,0.0720336578566469,-0.063219336295381,0.0791827374835612,-0.0527010296667298,0.0863916508172913,-0.0394899630768651,0.0896147290709954,-0.026372031176699,0.0905582761582068,-0.0144625849168674,0.0912192514861951,-0.00562681476802322,0.091658194082972,0.000924182052906435,0.0910667346986899,0.00732736913052839,0.0891822805816899,0.015012559813518,0.0870212930528692,0.023669650881855,0.0845776648452272,0.0334099371178607,0.0800724088868281,0.0439909064553232,0.0735672311146184,0.0542850584812206,0.0665965055743648,0.0615075135198088,0.0607778067640634,0.0649010291461095,0.0557915343742543,0.0675924773902232,0.0546097061251958,0.0702199050522658,0.0569062684812731,0.0740679139556863,0.0601425856407868,0.0806281084883421,0.0635317977521647,0.0883486003965524,0.0676695042324292,0.093641625215597,0.0714281454438923,0.100204925448935,0.0743715871005944,0.10629500342213,0.0728010185034752
"MathTeg06",0.116408249163011,0.051365008328809,0.115450195996707,0.0452980645094383,0.116423892442665,0.0410918670348152,0.112871167414256,0.0409382103074927,0.108632362989226,0.0404547822612927,0.108518452847642,0.0360461110758187,0.108854655626525,0.0293756038848273,0.107531761296652,0.0215112396099501,0.105560949613692,0.0132484172616952,0.103864199411522,0.005262159496305,0.102116901247712,-0.00239149787184613,0.0975019899489752,-0.00768595007041713,0.0978621241202545,-0.0142733629483126,0.0974050900007262,-0.0210334863279876,0.0935855715663962,-0.0269824356927341,0.0890344784779674,-0.0329076949632236,0.0850650237230657,-0.0400084389368648,0.0814642967730294,-0.0478525074200485,0.0768331896329544,-0.0554161604362662,0.0716819240438871,-0.0630022910594826,0.0656698556997362,-0.0698741197429821,0.0590991626016323,-0.0763260623512538,0.0520170821967082,-0.0823900400155685,0.0442299878973873,-0.0873901384670342,0.0359084922969243,-0.0914206667982235,0.0274803381685059,-0.0951251527675161,0.0197188995435008,-0.0997521494080435,0.0115983687583011,-0.103054731363225,0.00262517211896019,-0.103782826444369,-0.00658632142474841,-0.104711726515101,-0.015736478520556,-0.10551042680387,-0.0245091002132786,-0.107294304351769,-0.0332607765456576,-0.106486279209552,-0.0418945142634957,-0.105685294060611,-0.0501647886021676,-0.102608323092216,-0.0578112506839705,-0.0978495878995797,-0.0662297631465876,-0.094526236424999,-0.0732348247235477,-0.0884997427639192,-0.0798766143374723,-0.0814315100979393,-0.0862639283819747,-0.0741527646467161,-0.0920328067892604,-0.066007710393304,-0.0976509848955128,-0.057802613305896,-0.100816831886083,-0.0485937865103077,-0.102103143009665,-0.0388915331899746,-0.102133606039504,-0.0292415350551012,-0.103228533954368,-0.0201040948746438,-0.103345829778653,-0.0108678696590998,-0.10432434033812,-0.00194100612674034,-0.104842037686729,0.00635751898430809,-0.105390375190262,0.01363512121417,-0.107297817323448,0.0203655750454721,-0.108655312222111,0.026248876404018,-0.107356182066387,0.031712286467253,-0.103991558395422,0.0358904717617447,-0.102700884367615,0.0398998770381352,-0.100946742206689,0.0433307945636984,-0.0994492891808802,0.0457229444998702,-0.0966633963553105,0.0475826317301424,-0.0937836354561886,0.048581341756847,-0.091940413077642,0.0494752336049189,-0.0910699606773987,0.0515473978395175,-0.0906285622377166,0.0542272688433564,-0.0895112821625255,0.058011547430006,-0.0893224390280218,0.0624571286578737,-0.0875327007498224,0.067183175961823,-0.0824719030000024,0.0694565147526045,-0.0757311009819612,0.0740790109047065,-0.0678359803902291,0.0825318409183083,-0.056116431496232,0.088754684942906,-0.0449053964583869,0.0967279367779288,-0.0347681508062707,0.101783314831325,-0.025073634836779,0.101395599571516,-0.017397711847954,0.100190696178124,-0.0114592813478561,0.0987965178143743,-0.0054189231954781,0.0970710026243583,0.00146615680304128,0.0941685197487364,0.00937748694268201,0.0908447674022266,0.0187396373246038,0.0859091048884434,0.0304461413937402,0.0809404020779391,0.0434497731932198,0.076958781470374,0.0544423254328348,0.0739794351453249,0.0624384646911551,0.0707898893457451,0.0677808558432447,0.0678646490209536,0.0722742494239891,0.0660773267324658,0.0771791271345053,0.0644666756759076,0.083789809239178,0.0617361479590577,0.0915046945836284,0.0572251665692299,0.0977402240092919,0.0534423757956305,0.106178618067649,0.0514984660483913,0.113811160832346,0.0514399995895811
"MathTeg07",0.10820912973367,0.0672757096277815,0.107880174554538,0.0592538894890955,0.107560886837928,0.0514944322988569,0.107282831343274,0.0438723950323577,0.106925835161221,0.035552069538868,0.10740212642389,0.026908864008917,0.107578447450668,0.018156171388988,0.107841586189509,0.00952094947142004,0.105468479149741,0.00155299981869129,0.10275207410079,-0.00590141221350058,0.0999342322096336,-0.0135230564694687,0.0969031930410781,-0.0207533234194457,0.0935171296199036,-0.02769018075363,0.0900813867998123,-0.0345826056912923,0.086664650453188,-0.0416777256278868,0.0829746913726744,-0.048432272300309,0.0786375083247099,-0.0552715940255397,0.0738711359685961,-0.0621845111959779,0.069346002728845,-0.0692264450244542,0.0636103306808683,-0.0754208554947883,0.0571379075361897,-0.0808837324056406,0.0507843276562275,-0.0864877235074883,0.0445264635076706,-0.0922106333524536,0.0377685616079349,-0.0969564714685073,0.0302446504338209,-0.100261494118163,0.022846052772675,-0.103823332529958,0.0157499972228573,-0.107718383417432,0.00841827572556792,-0.110782384532834,0.000557303605173786,-0.112402775059602,-0.00749857318299133,-0.113430358137832,-0.0155145171163077,-0.114177719791967,-0.023375528703304,-0.114852811727326,-0.0310650905088722,-0.114137727839317,-0.0384405066167796,-0.111414839977842,-0.0464302032434878,-0.109042806832215,-0.0542679615802293,-0.106295501467288,-0.0615029957828922,-0.10223642273846,-0.067833149744505,-0.0963054702857419,-0.0744258382363753,-0.0902293143082083,-0.0805456759710152,-0.0837875014492922,-0.0866529189866479,-0.077084353711457,-0.0917656290341249,-0.069634496859888,-0.0953393168367953,-0.0616150233965201,-0.0963365496405584,-0.0529026552571296,-0.0949361149835882,-0.043886854064027,-0.0958251520626982,-0.0348308352101499,-0.0981753301762128,-0.0253903863778885,-0.0999080173230588,-0.015665057797771,-0.102370928839891,-0.00640692562011249,-0.104705066667336,0.00211790981951825,-0.104322128068515,0.0111362337252161,-0.103240811536093,0.0198054657646719,-0.10303136538107,0.028441714479776,-0.102374470492482,0.0356478844683473,-0.101791203626148,0.0403160744891504,-0.10161995456832,0.0437863771425121,-0.100429178005397,0.0461761607072518,-0.0981812377298096,0.0490018547683261,-0.0955077683588423,0.0508354358306389,-0.0937958102478442,0.0523404391604958,-0.0917617373428426,0.0540247347278075,-0.0895064124695881,0.0557525583434259,-0.086651928772006,0.0584901785114009,-0.0835081335249213,0.0618695662083306,-0.0795617279590329,0.0669461044260655,-0.0746331163684642,0.0730235576038403,-0.0690155835240234,0.0820182209759994,-0.0597721746380602,0.0917868552465279,-0.0489399153386273,0.100556598821717,-0.0369155837670157,0.104261033477335,-0.0258866632121088,0.100703765520742,-0.0161183363339577,0.0962331721388456,-0.00841268839334408,0.0975223709586442,-0.00271436344788436,0.100937265383038,0.00257974072729665,0.103643116682748,0.00817742468461762,0.101425204829423,0.0141206864248128,0.0976150959235531,0.0164468093819056,0.0887983075549075,0.0217280437856022,0.0783108216626816,0.0309271632417096,0.0689687220334946,0.0394338358269413,0.0620686615602846,0.0481384510043011,0.0602747004786153,0.0547506732708273,0.059510778247826,0.0599358437875342,0.058721922322659,0.0653342121856436,0.060040244099692,0.0726133083105512,0.0626559738802866,0.0816478266147891,0.0642486293393328,0.0889095718662598,0.0649561508811047,0.0977965606378866,0.0659923295362343,0.105628063859159,0.0669132837046811
